98,5,6
36,5,6
44,5,6
36,5,6
46,5,6
27,5,6
35,4,6
47,5,6
85,5,6
41,5,6
47,5,6
27,5,6
46,5,6
30,5,6
48,5,6
43,5,6
64,5,6
77,5,6
37,5,6
67,4,6
84,4,6
48,4,6
42,5,6
40,2,6
39,5,6
73,4,6
26,4,6
33,3,6
30,5,6
42,4,6
31,5,6
83,5,6
39,5,6
32,5,6
26,1,6
78,4,6
37,5,6
26,5,6
38,5,6
71,5,6
72,5,6
55,5,6
26,4,6
38,5,6
60,5,6
40,4,6
64,5,6
35,5,6
32,5,6
74,5,6
30,3,6
86,5,6
55,5,6
83,5,6
78,5,6
78,5,6
82,4,6
62,5,6
43,4,6
51,5,6
44,5,6
38,4,6
59,5,6
37,5,6
29,5,6
92,4,6
30,5,6
32,4,5
59,5,6
31,5,6
47,5,6
32,4,6
67,5,6
26,5,6
30,4,6
32,3,6
99,5,6
48,5,5
82,5,6
79,5,6
63,5,6
34,4,6
28,5,6
42,5,6
93,5,6
46,5,6
59,5,6
40,4,6
58,5,6
30,5,6
48,5,6
57,3,6
39,5,6
91,5,6
26,5,6
43,4,6
31,5,6
88,5,6
43,5,6
45,4,6
38,5,6
95,5,6
85,5,6
31,5,6
77,3,6
30,5,6
45,5,6
45,5,6
92,5,6
37,5,6
38,5,6
59,5,6
48,4,6
26,4,6
31,5,6
78,5,6
34,5,6
55,5,6
98,5,6
56,5,6
66,5,6
47,3,6
59,5,6
94,3,6
36,5,6
30,5,6
53,5,6
46,5,6
32,5,6
26,5,6
51,5,6
40,5,6
69,5,6
31,5,6
37,5,6
36,5,6
55,5,6
26,5,6
42,5,6
44,5,6
28,5,6
47,5,6
31,4,6
31,5,6
47,5,6
62,5,6
94,5,6
66,5,6
92,4,6
55,4,6
26,5,6
54,5,6
34,4,6
27,5,6
31,5,6
36,5,6
28,4,6
32,5,6
30,5,6
28,5,6
84,4,6
58,5,6
42,5,6
79,5,6
71,5,6
41,4,6
36,5,6
38,5,6
85,5,6
40,5,6
27,5,6
27,5,5
27,5,6
36,5,6
31,5,6
26,5,6
31,5,6
36,5,6
48,5,6
28,5,6
43,5,6
95,5,6
35,5,6
89,5,6
55,5,6
26,5,6
30,5,6
30,5,6
34,5,6
30,4,6
33,5,6
41,5,6
36,4,6
38,5,6
53,5,6
42,5,6
35,4,6
92,5,6
67,5,6
40,5,6
36,5,6
32,5,6
49,5,6
28,4,6
46,5,6
35,5,6
53,5,6
39,5,6
76,5,6
86,4,6
66,5,6
31,5,6
42,5,6
32,5,6
32,5,6
90,5,6
60,5,6
49,5,6
31,5,6
57,5,6
39,5,6
27,5,6
40,5,6
39,5,6
74,5,6
97,5,6
82,5,6
45,5,6
50,5,6
34,5,6
44,3,6
74,5,6
30,5,6
29,5,5
38,5,6
29,5,6
44,5,6
62,5,6
38,5,6
30,5,6
46,5,6
54,5,6
30,5,6
82,4,6
80,5,6
52,4,6
31,2,6
45,4,6
28,5,6
45,5,6
53,5,6
53,2,6
27,5,6
30,5,6
54,5,6
45,5,6
43,5,6
26,4,6
97,5,6
83,5,6
95,5,6
46,5,6
83,5,6
30,5,6
41,5,6
53,5,6
74,5,6
41,5,6
30,5,6
43,5,6
27,5,6
34,5,6
64,5,6
63,5,6
39,4,6
30,3,6
81,5,6
46,5,6
27,4,6
38,5,6
52,4,6
88,5,6
40,4,6
71,4,6
74,5,6
40,5,6
31,5,6
46,5,6
73,4,6
33,5,6
55,4,6
46,5,6
44,5,6
30,5,6
27,4,6
55,5,6
32,5,6
31,5,6
37,4,6
39,5,6
27,5,6
87,5,6
33,4,6
51,5,6
45,5,6
70,4,6
32,5,6
33,5,6
82,5,6
67,5,6
50,5,6
42,5,6
99,5,6
33,5,6
44,5,6
39,4,6
63,5,6
69,4,6
48,5,6
27,5,6
85,5,6
27,5,6
66,5,6
38,5,6
53,5,6
54,4,6
46,4,6
33,5,6
64,5,6
32,5,6
33,5,6
65,5,6
48,5,6
40,5,6
88,5,6
35,5,6
39,5,6
36,5,6
38,5,6
48,5,6
61,5,6
34,5,6
62,5,6
96,5,6
32,5,6
40,5,6
44,5,6
88,5,6
35,5,6
43,5,6
30,5,6
40,5,6
40,5,6
28,5,6
73,5,6
51,5,6
56,5,6
58,5,6
29,5,6
33,5,6
55,5,6
60,5,6
68,5,6
47,5,6
59,5,6
36,5,6
52,5,6
30,5,6
97,5,6
87,5,6
35,5,6
70,5,6
87,5,6
64,5,6
42,5,6
49,5,6
32,5,6
52,5,6
31,5,6
39,5,6
82,5,6
97,5,6
64,5,6
52,5,6
31,5,6
30,5,6
31,5,6
66,5,6
26,5,6
26,5,6
43,5,6
35,5,6
90,5,6
37,5,6
29,5,6
69,5,6
66,4,6
47,5,6
34,5,6
53,5,6
26,4,6
34,5,6
26,5,6
52,5,6
73,4,6
89,5,6
39,5,6
83,5,6
42,2,6
26,5,6
55,4,6
34,5,6
56,5,6
54,3,6
75,4,6
67,5,6
82,4,6
33,5,6
40,4,6
30,5,6
32,5,6
82,5,6
60,5,6
56,5,6
92,5,6
49,5,6
78,5,6
26,5,6
31,5,6
46,5,6
62,5,6
27,4,6
26,5,6
73,5,6
26,5,6
45,5,6
29,5,6
91,5,6
54,4,6
39,4,6
26,5,6
46,5,6
77,5,6
26,5,6
44,5,6
35,5,6
36,1,6
58,5,6
70,4,6
27,4,6
50,5,6
34,5,6
59,5,6
50,5,6
30,5,6
29,4,6
38,5,6
26,5,6
70,5,6
29,4,6
56,4,6
27,5,6
54,5,6
95,5,6
32,5,6
35,4,6
44,5,6
26,4,6
95,1,6
32,4,6
94,5,6
26,5,6
50,4,6
28,5,6
43,5,6
43,5,6
71,5,6
37,5,6
56,5,6
29,5,6
58,5,6
62,5,6
39,5,6
47,5,6
29,5,6
33,4,6
33,5,6
52,5,6
61,5,6
43,5,6
36,5,6
91,5,6
92,4,6
37,5,6
81,5,6
34,4,6
38,5,6
66,5,6
27,4,6
42,4,6
50,5,6
42,5,6
30,4,6
28,5,6
33,5,6
79,5,6
40,5,6
46,5,6
53,5,6
36,5,6
33,5,6
70,5,6
26,4,6
87,5,6
71,5,6
41,5,6
51,4,6
54,5,6
28,5,6
37,5,6
41,5,6
34,5,6
57,5,6
50,5,6
81,2,6
71,2,6
29,5,6
48,5,6
30,4,6
36,5,6
27,5,6
93,3,6
38,5,6
85,4,6
29,5,6
87,1,6
75,5,6
33,5,6
28,4,6
42,5,6
58,5,6
26,4,6
64,5,6
40,5,6
34,5,6
48,4,6
62,5,6
57,5,6
49,5,6
43,5,6
88,5,6
35,4,5
57,5,6
50,4,6
40,5,6
59,5,6
43,4,6
43,5,6
34,5,6
78,4,6
77,5,6
46,5,6
26,5,6
33,5,6
47,5,6
35,4,6
68,5,6
58,5,6
52,5,6
31,5,6
40,5,6
36,5,6
52,5,6
70,5,6
32,5,6
27,5,6
53,5,6
74,5,6
27,5,6
29,4,6
69,5,6
66,5,6
89,4,6
30,5,6
35,5,6
44,5,6
64,5,6
30,5,6
33,5,6
63,5,6
28,5,6
89,5,6
42,2,6
28,5,6
27,5,6
58,5,6
97,5,6
40,5,6
30,5,6
83,5,6
66,5,6
36,5,6
43,5,6
29,5,6
26,5,6
78,4,6
36,4,6
86,5,6
81,5,6
67,3,6
26,5,6
28,4,6
47,5,6
60,5,6
47,5,6
37,5,6
75,5,6
90,5,6
35,5,6
27,4,6
30,5,6
58,5,6
27,5,6
37,5,6
31,5,6
94,5,6
32,5,6
28,5,6
81,5,6
35,5,6
89,5,6
90,5,6
57,5,6
27,5,6
39,5,6
78,5,6
37,5,6
90,5,6
34,5,6
37,5,6
28,5,6
92,5,6
75,5,6
76,5,6
51,5,6
45,5,6
27,5,6
26,5,6
65,5,6
30,5,6
32,5,6
49,5,6
42,5,6
46,5,6
75,5,6
66,5,6
83,5,6
30,5,6
33,5,6
46,5,6
61,5,6
45,5,6
35,5,6
69,5,6
66,5,6
89,5,6
55,5,6
50,5,6
49,5,6
92,5,6
26,5,5
29,5,6
39,5,6
36,5,6
41,5,6
44,5,6
35,5,6
37,5,6
94,5,6
34,5,6
34,5,6
86,5,6
50,5,6
42,4,6
69,5,6
48,5,6
48,5,6
40,5,6
32,5,6
44,5,6
71,5,6
35,5,6
28,5,6
75,5,6
43,5,6
43,5,6
89,5,6
70,5,6
42,5,6
43,5,6
34,5,6
39,5,6
39,5,6
57,5,6
57,5,6
54,5,6
36,5,6
50,5,6
35,5,6
63,5,6
80,5,6
28,5,6
27,5,6
45,5,6
54,5,6
37,5,6
50,5,6
63,5,6
33,5,6
47,5,6
26,5,6
48,5,6
86,5,6
35,5,6
29,5,6
29,5,6
86,5,6
26,5,6
57,5,6
30,5,6
45,5,6
54,5,6
63,5,6
94,5,6
29,5,5
47,5,6
33,5,6
30,5,6
54,5,6
31,5,6
54,5,6
63,5,6
66,5,6
39,5,6
54,5,6
41,5,6
54,5,6
64,5,6
42,5,6
36,5,6
55,5,6
32,5,6
47,5,6
80,5,6
71,5,6
52,5,6
26,5,6
39,5,6
40,5,6
72,5,6
40,5,6
55,5,6
67,5,6
86,5,6
59,5,6
76,5,6
28,5,6
41,5,6
32,5,6
73,5,6
30,5,6
43,5,6
41,5,6
57,5,6
38,5,6
65,5,6
28,5,6
56,5,6
33,5,6
30,5,6
64,5,6
80,5,6
64,5,6
49,5,6
90,5,6
81,5,6
62,5,6
27,5,6
51,5,6
26,5,6
27,5,6
62,5,6
59,5,6
28,5,6
38,5,6
31,5,6
36,5,6
29,5,6
74,5,6
40,5,6
28,5,6
54,5,6
32,5,6
48,5,6
98,5,6
36,5,6
55,5,6
36,5,6
55,5,6
41,5,6
40,5,6
71,5,6
59,5,6
54,5,6
34,5,6
52,5,6
77,3,6
27,5,6
94,4,6
57,4,6
92,5,6
27,3,6
33,5,6
26,5,6
44,5,6
31,5,6
29,5,6
73,5,6
35,4,6
52,5,6
34,5,6
42,5,6
49,5,6
51,5,6
45,5,6
38,5,6
35,5,6
32,5,6
29,5,6
38,5,6
53,5,6
42,4,6
91,5,6
36,5,6
29,5,6
27,5,6
54,5,6
38,5,6
48,5,6
63,5,6
27,5,6
48,1,6
67,5,6
27,4,6
67,5,6
29,5,6
49,5,6
39,5,6
29,5,6
28,5,6
30,5,6
50,5,6
33,5,6
54,5,6
27,5,6
82,5,6
40,5,6
50,5,6
96,5,6
63,4,6
41,5,6
33,5,6
60,5,6
44,5,6
71,5,6
80,5,6
28,5,6
34,5,6
64,5,6
36,5,6
45,5,6
61,5,6
39,5,6
34,4,6
40,5,6
53,5,6
44,5,6
56,5,6
42,5,6
39,5,6
39,5,6
57,5,6
74,5,6
41,5,6
88,5,6
79,5,6
37,5,6
49,5,6
76,5,6
43,5,6
49,5,6
39,4,6
51,4,6
36,5,6
35,5,6
36,4,6
70,5,6
29,5,6
41,5,6
26,4,6
56,5,6
29,5,6
68,5,6
98,5,6
33,5,6
72,5,6
87,5,6
60,5,6
70,5,6
31,5,6
26,5,6
32,5,6
50,4,6
28,5,6
51,5,6
39,5,6
30,5,6
32,5,6
37,5,6
28,5,6
68,5,6
57,4,6
40,5,6
46,5,6
31,5,6
36,5,6
66,5,6
61,4,6
52,4,6
36,5,6
34,5,6
27,5,6
63,5,6
40,5,6
29,5,6
46,5,6
30,5,6
66,5,6
31,5,6
33,5,6
34,5,6
87,5,6
41,4,6
88,4,6
46,5,6
41,5,6
38,5,6
40,3,6
97,5,6
46,5,6
31,5,6
47,5,6
71,5,6
53,5,6
46,5,6
29,3,6
28,3,6
95,5,6
61,5,6
39,3,6
75,5,6
94,5,6
84,5,6
26,5,5
59,4,6
45,4,6
30,5,6
67,5,6
96,4,6
26,5,6
26,4,6
28,5,6
29,5,6
27,5,6
39,4,6
38,5,6
44,4,6
35,5,6
57,5,6
27,5,6
28,5,6
39,5,6
50,4,6
98,5,6
85,4,6
88,5,6
44,5,6
44,4,6
51,5,6
46,5,6
27,2,6
84,5,6
76,5,6
46,5,6
37,5,6
45,4,6
27,5,6
39,5,6
63,5,6
37,5,6
54,5,6
34,5,6
84,5,6
86,5,6
26,5,6
91,5,6
29,5,6
27,1,6
47,5,6
34,5,6
26,5,5
32,2,6
45,5,6
46,5,6
42,5,6
88,5,6
28,5,6
53,4,6
46,5,6
35,5,6
38,5,6
32,5,6
61,4,6
27,5,6
87,5,6
32,5,6
44,5,6
30,5,6
88,5,6
33,5,6
76,5,6
74,5,6
28,5,6
30,5,6
36,5,6
43,5,6
55,4,6
91,5,6
42,5,6
65,3,6
84,4,6
87,5,6
42,3,6
26,5,6
84,5,6
48,5,6
41,5,6
61,5,6
93,5,6
29,5,6
56,5,6
41,4,6
30,5,6
26,4,6
33,5,6
34,5,6
43,5,6
40,4,6
29,5,6
84,5,6
32,5,6
29,5,6
32,5,6
26,5,6
41,5,6
39,5,6
40,3,6
33,5,6
69,5,6
45,5,6
61,5,6
47,5,6
62,5,6
70,5,6
26,5,6
26,5,6
95,5,6
27,5,6
67,5,6
41,5,6
91,5,6
37,4,6
39,5,6
36,5,6
46,5,6
26,4,6
41,5,6
26,5,6
32,5,6
61,4,6
52,5,6
78,5,6
43,5,6
30,5,6
45,4,6
27,5,6
51,5,6
28,5,6
42,5,6
29,5,6
32,5,6
82,5,6
32,5,6
30,5,6
72,5,6
35,4,6
26,4,6
47,5,6
64,5,6
43,5,6
39,5,6
45,5,6
60,4,6
32,5,6
42,5,6
42,5,6
75,5,6
43,4,6
44,4,6
63,5,6
30,5,6
52,5,6
30,5,6
73,5,6
35,5,6
62,5,6
50,5,6
36,5,6
70,5,6
33,5,6
34,5,6
57,5,6
74,5,6
48,5,6
38,5,6
60,4,6
34,5,6
31,5,6
28,5,6
59,5,6
64,5,6
26,5,6
32,5,6
62,5,6
31,5,6
37,4,6
32,5,6
29,5,6
59,5,6
57,5,6
51,4,6
32,5,6
78,5,6
99,5,6
30,5,6
37,5,6
28,5,6
50,5,6
57,5,6
55,5,6
29,5,6
34,5,6
57,5,6
32,5,6
86,5,6
65,5,6
49,5,6
26,5,5
54,5,6
27,5,6
43,5,6
27,5,6
81,5,6
26,5,6
68,5,6
39,5,6
44,5,6
40,5,6
88,5,6
31,5,6
61,5,6
50,5,6
34,5,6
39,4,6
68,5,6
33,5,6
69,5,6
61,5,6
71,5,6
35,5,6
36,5,6
40,5,6
58,5,6
50,4,6
49,5,6
71,5,6
97,5,6
32,3,6
48,5,6
44,5,6
60,5,6
85,5,6
64,5,6
70,5,6
26,5,6
45,4,6
78,5,6
43,5,6
32,5,6
96,5,6
82,5,6
93,5,6
42,5,6
27,5,6
45,5,6
71,5,6
32,5,6
26,5,5
76,5,6
56,5,6
31,5,6
28,5,6
33,5,6
26,5,6
31,5,6
68,5,6
44,5,6
73,5,6
29,5,6
96,5,6
52,5,6
88,5,6
42,5,6
57,5,6
34,5,6
40,5,6
41,4,6
88,5,6
26,5,6
35,5,6
78,4,6
30,5,6
26,5,6
43,3,6
29,5,6
48,5,6
28,5,6
98,2,6
33,3,6
34,5,6
27,5,6
44,5,6
37,5,6
57,5,6
47,5,6
63,5,6
29,5,6
67,5,6
31,5,6
86,5,6
32,5,6
57,5,6
26,5,6
37,5,6
53,5,6
32,4,6
33,4,6
29,5,6
35,4,6
44,1,6
90,5,6
50,4,6
33,5,6
82,5,6
98,5,6
29,5,6
31,5,6
70,5,6
32,4,6
27,5,6
97,4,6
33,5,6
33,5,6
34,5,6
61,3,6
36,5,6
45,5,6
27,5,6
29,5,6
52,5,6
68,4,6
62,5,6
33,5,6
50,5,6
56,5,6
26,2,6
78,4,6
39,5,6
80,5,6
33,5,6
57,5,6
41,3,6
60,3,6
26,5,5
64,5,6
76,5,6
65,5,6
48,5,6
26,5,6
42,5,6
50,4,6
26,4,6
32,5,6
31,5,6
48,5,6
58,5,6
41,5,6
33,5,6
39,5,6
52,5,6
53,5,6
48,5,6
34,5,6
34,5,6
31,5,6
26,5,6
42,5,6
36,4,6
36,5,6
35,5,6
57,5,6
49,5,6
43,5,6
64,5,6
56,4,6
67,5,6
47,5,6
30,5,6
46,5,6
29,5,5
34,5,6
37,5,6
36,5,6
35,5,6
59,5,6
26,5,6
31,5,6
28,5,6
26,5,6
63,5,6
32,5,6
96,5,6
39,5,6
46,5,6
43,5,6
26,4,6
32,3,6
34,5,6
51,4,6
54,4,6
91,5,6
28,5,6
86,5,6
53,5,6
26,5,6
35,5,6
45,5,6
39,5,6
39,5,6
66,4,6
28,5,6
36,5,6
45,4,6
30,5,6
44,5,6
29,5,6
44,5,6
73,5,6
61,5,6
29,5,6
55,5,6
31,5,6
31,5,6
31,5,6
56,5,6
91,5,6
28,4,6
28,5,6
86,4,6
28,5,6
87,5,6
96,5,6
29,5,5
41,5,6
30,4,6
39,5,6
36,5,6
28,5,6
29,5,6
51,4,6
61,5,6
31,4,6
39,5,6
59,4,6
47,5,6
75,5,6
48,4,6
29,5,6
36,5,6
91,5,6
27,5,6
78,5,6
63,5,6
49,5,6
26,5,6
31,5,6
62,5,6
32,5,6
50,5,6
31,4,5
85,4,6
51,4,6
26,5,6
43,5,6
30,5,6
53,4,6
47,5,6
36,4,6
30,5,6
27,5,6
26,5,6
31,5,6
39,5,6
48,5,6
52,5,6
45,5,6
99,5,6
62,5,6
62,3,6
29,5,6
26,3,6
32,4,6
99,5,6
46,3,6
32,5,6
72,5,6
89,5,6
29,5,6
38,5,6
28,4,6
39,5,6
44,5,6
58,5,6
67,5,6
59,5,6
91,5,6
38,5,6
29,5,6
29,4,6
28,4,6
56,5,6
51,4,6
55,5,6
45,5,6
91,5,6
36,3,6
64,5,6
62,5,5
29,5,6
31,4,6
27,4,6
26,5,5
37,5,6
29,3,6
63,5,6
31,3,6
92,5,6
72,5,6
53,2,6
87,5,6
31,5,6
29,5,6
38,5,6
46,5,6
47,5,6
43,5,6
53,5,6
71,5,6
37,4,6
41,4,6
33,5,6
28,5,6
47,5,6
98,5,6
48,5,6
33,5,6
26,4,6
84,4,6
75,5,6
53,5,6
40,5,6
58,5,6
40,5,6
71,4,6
46,5,6
27,5,6
26,5,6
30,4,6
42,4,6
40,4,6
26,5,6
69,4,6
31,5,6
55,5,6
65,5,6
35,5,6
40,4,6
61,5,6
37,5,6
67,5,6
41,5,6
26,4,6
33,5,6
28,5,6
85,5,6
32,5,6
26,5,6
38,5,6
28,5,6
37,5,6
30,4,6
40,4,6
55,5,6
41,5,6
48,5,6
38,5,6
30,5,6
32,5,6
40,4,6
47,4,6
32,5,6
47,5,6
37,5,6
37,5,6
62,5,6
27,5,6
64,5,6
73,5,6
26,5,6
30,5,6
27,3,6
30,5,6
37,5,6
46,5,6
82,5,6
80,5,6
26,5,6
81,5,6
39,5,6
29,5,6
27,5,6
41,5,6
59,5,6
48,5,6
31,5,6
57,5,6
81,5,6
57,5,6
30,4,6
57,5,6
27,3,6
67,4,6
61,5,6
34,5,6
41,5,6
55,5,6
44,5,6
53,5,6
27,5,6
72,5,6
42,4,6
46,5,6
72,5,6
59,4,6
28,2,6
27,4,6
51,5,6
77,5,6
50,5,6
29,5,6
26,4,6
34,5,6
51,5,6
50,4,6
44,5,6
33,5,6
87,5,6
44,5,6
30,4,6
28,5,5
29,4,6
28,4,6
68,5,6
30,4,6
59,5,6
47,5,6
34,4,6
99,5,6
33,4,6
70,4,6
28,2,6
54,5,6
81,5,6
54,5,6
64,5,6
31,4,6
41,5,6
26,3,6
53,5,6
33,5,6
68,5,6
26,4,6
42,5,6
37,3,6
56,5,6
35,4,6
37,5,6
40,5,6
63,5,6
90,5,6
27,4,6
60,5,6
28,5,6
33,5,6
37,5,6
46,4,6
32,5,6
29,5,6
35,3,6
40,5,6
65,5,6
60,4,6
32,5,6
44,5,6
32,5,6
88,5,6
41,5,6
52,5,6
93,5,6
27,5,6
49,5,6
35,5,6
27,5,5
54,5,6
26,5,6
28,5,6
39,5,6
60,4,6
31,5,6
33,5,6
68,5,6
79,4,6
40,4,6
30,5,6
31,5,6
42,5,6
76,5,6
41,5,6
31,4,6
39,4,6
46,5,6
49,4,6
27,5,6
46,5,6
44,5,6
37,5,6
61,5,6
38,5,6
33,5,6
28,5,6
37,5,6
37,4,6
41,4,6
34,5,6
26,5,6
61,5,6
46,5,6
31,5,6
38,5,6
38,5,6
50,5,6
34,5,6
31,5,6
43,5,6
39,4,6
37,5,6
30,5,6
42,5,6
48,5,6
29,5,6
41,5,6
79,5,6
28,5,6
48,5,6
37,5,6
28,5,6
67,5,6
35,4,6
45,5,6
46,5,6
33,5,6
28,5,6
31,5,6
33,5,6
26,5,6
38,5,6
42,5,6
26,5,6
29,5,6
99,5,6
72,5,6
82,5,6
33,5,6
38,5,6
36,5,6
70,4,6
44,4,6
29,2,6
89,5,6
40,5,6
28,4,6
48,5,6
80,5,6
73,5,6
29,5,6
46,5,6
27,5,6
51,4,6
39,5,6
28,5,6
49,5,6
84,5,6
38,5,6
35,5,6
46,5,6
73,4,6
98,5,6
64,5,6
37,5,6
64,4,6
77,4,6
64,5,6
53,4,6
30,5,6
90,5,6
26,5,6
83,5,6
37,5,6
26,5,6
35,5,6
37,5,6
48,5,6
49,5,6
68,5,6
65,5,6
44,5,6
40,5,6
33,5,6
41,5,6
37,1,6
31,5,6
26,5,6
34,5,6
64,5,6
52,5,6
65,5,6
47,5,6
32,5,6
52,5,6
30,5,6
52,5,6
36,5,6
89,5,6
76,5,6
27,5,6
31,5,6
89,5,6
28,5,6
36,5,6
67,5,6
51,5,6
78,5,6
44,5,6
77,5,6
30,5,6
27,5,6
46,5,6
92,5,6
50,5,6
31,5,6
95,5,6
99,5,6
37,5,5
39,5,6
51,5,6
27,5,6
55,5,6
31,5,6
32,5,5
50,5,6
35,5,6
43,5,6
27,5,6
29,5,6
28,5,6
47,5,6
51,5,6
65,5,6
36,5,6
43,5,6
44,5,6
44,5,6
77,5,6
73,5,6
47,5,6
61,5,6
63,5,6
28,5,6
26,5,6
42,5,6
46,5,6
50,5,6
32,5,6
68,5,6
68,5,6
77,5,6
62,5,6
71,5,6
30,4,6
57,5,6
28,5,6
52,5,6
70,5,6
43,5,6
63,5,6
86,5,6
44,5,6
82,5,6
30,5,6
35,5,6
45,5,6
90,5,6
73,5,6
27,5,6
56,4,6
89,5,6
60,5,6
57,5,6
36,5,6
39,5,6
44,5,6
80,5,6
39,5,6
58,5,6
69,5,6
41,5,6
52,4,6
29,4,6
50,3,6
30,4,6
46,5,6
75,4,6
62,5,6
98,5,6
28,5,6
35,5,6
37,5,6
30,5,6
35,3,6
38,5,6
60,5,6
34,5,6
80,5,6
41,5,6
27,4,6
42,5,6
88,5,6
34,5,6
55,5,6
33,4,6
92,4,6
29,4,6
26,5,6
35,4,6
